plt	time_h	well	raw_od	row	col	cucl2	nitroxoline	strain	cond	well_id	od	tp	fit
2	14.05	G20	0.2588	G	20	0	0	copA1	medium	2.G20	0.06	14	0.136359960882444
2	15.13	G20	0.2706	G	20	0	0	copA1	medium	2.G20	0.06	15	0.135731271113883
2	0	H1	0.316	H	1	1000	3	copA1	treatment	2.H1	0.06	1	1
2	1.08	H1	0.3642	H	1	1000	3	copA1	treatment	2.H1	0.06	2	0.9816428949386
2	2.16	H1	0.364	H	1	1000	3	copA1	treatment	2.H1	0.06	3	0.966102252847052
2	3.24	H1	0.363	H	1	1000	3	copA1	treatment	2.H1	0.06	4	0.805260074549594
2	4.32	H1	0.3617	H	1	1000	3	copA1	treatment	2.H1	0.06	5	0.364100978372668
2	5.4	H1	0.3619	H	1	1000	3	copA1	treatment	2.H1	0.06	6	0.226764231943014
2	6.48	H1	0.3625	H	1	1000	3	copA1	treatment	2.H1	0.06	7	0.176831115767371
2	7.56	H1	0.3587	H	1	1000	3	copA1	treatment	2.H1	0.06	8	0.155667503930529
2	8.64	H1	0.3589	H	1	1000	3	copA1	treatment	2.H1	0.06	9	0.142197384293571
2	9.72	H1	0.3549	H	1	1000	3	copA1	treatment	2.H1	0.06	10	0.135309084336664
2	10.81	H1	0.3561	H	1	1000	3	copA1	treatment	2.H1	0.06	11	0.132843857507956
2	11.89	H1	0.352	H	1	1000	3	copA1	treatment	2.H1	0.06	12	0.133403013006026
2	12.97	H1	0.3549	H	1	1000	3	copA1	treatment	2.H1	0.06	13	0.132620662464588
2	14.05	H1	0.3526	H	1	1000	3	copA1	treatment	2.H1	0.06	14	0.136359960882444
2	15.13	H1	0.3554	H	1	1000	3	copA1	treatment	2.H1	0.06	15	0.135731271113883
2	0	H3	0.2877	H	3	300	3	copA1	treatment	2.H3	0.06	1	1
2	1.08	H3	0.3461	H	3	300	3	copA1	treatment	2.H3	0.06	2	0.9816428949386
2	2.16	H3	0.3518	H	3	300	3	copA1	treatment	2.H3	0.0641	3	1
2	3.24	H3	0.3525	H	3	300	3	copA1	treatment	2.H3	0.0648	4	0.869680880513561
2	4.32	H3	0.3514	H	3	300	3	copA1	treatment	2.H3	0.0637	5	0.386553872038982
2	5.4	H3	0.3534	H	3	300	3	copA1	treatment	2.H3	0.0657	6	0.248306833977601
2	6.48	H3	0.3545	H	3	300	3	copA1	treatment	2.H3	0.0668	7	0.19687197555434
2	7.56	H3	0.3543	H	3	300	3	copA1	treatment	2.H3	0.0666	8	0.172790929362887
2	8.64	H3	0.3548	H	3	300	3	copA1	treatment	2.H3	0.0671	9	0.15902407476831
2	9.72	H3	0.3546	H	3	300	3	copA1	treatment	2.H3	0.0669	10	0.150869629035381
2	10.81	H3	0.3547	H	3	300	3	copA1	treatment	2.H3	0.067	11	0.148342307550551
2	11.89	H3	0.3534	H	3	300	3	copA1	treatment	2.H3	0.0657	12	0.146076299241598
2	12.97	H3	0.356	H	3	300	3	copA1	treatment	2.H3	0.0683	13	0.150966520772189
2	14.05	H3	0.3522	H	3	300	3	copA1	treatment	2.H3	0.0645	14	0.146586957948628
2	15.13	H3	0.3545	H	3	300	3	copA1	treatment	2.H3	0.0668	15	0.15111414850679
2	0	H5	0.244	H	5	100	3	copA1	treatment	2.H5	0.06	1	1
2	1.08	H5	0.2542	H	5	100	3	copA1	treatment	2.H5	0.06	2	0.9816428949386
2	2.16	H5	0.2704	H	5	100	3	copA1	treatment	2.H5	0.06	3	0.966102252847052
2	3.24	H5	0.2993	H	5	100	3	copA1	treatment	2.H5	0.06	4	0.805260074549594
2	4.32	H5	0.2721	H	5	100	3	copA1	treatment	2.H5	0.06	5	0.364100978372668
2	5.4	H5	0.2792	H	5	100	3	copA1	treatment	2.H5	0.06	6	0.226764231943014
2	6.48	H5	0.2829	H	5	100	3	copA1	treatment	2.H5	0.06	7	0.176831115767371
2	7.56	H5	0.2833	H	5	100	3	copA1	treatment	2.H5	0.06	8	0.155667503930529
2	8.64	H5	0.2855	H	5	100	3	copA1	treatment	2.H5	0.06	9	0.142197384293571
2	9.72	H5	0.2852	H	5	100	3	copA1	treatment	2.H5	0.06	10	0.135309084336664
2	10.81	H5	0.2862	H	5	100	3	copA1	treatment	2.H5	0.06	11	0.132843857507956
2	11.89	H5	0.2803	H	5	100	3	copA1	treatment	2.H5	0.06	12	0.133403013006026
2	12.97	H5	0.28	H	5	100	3	copA1	treatment	2.H5	0.06	13	0.132620662464588
2	14.05	H5	0.2786	H	5	100	3	copA1	treatment	2.H5	0.06	14	0.136359960882444
2	15.13	H5	0.2745	H	5	100	3	copA1	treatment	2.H5	0.06	15	0.135731271113883
2	0	H7	0.243	H	7	30	3	copA1	treatment	2.H7	0.06	1	1
2	1.08	H7	0.3078	H	7	30	3	copA1	treatment	2.H7	0.0648	2	1
2	2.16	H7	0.2567	H	7	30	3	copA1	treatment	2.H7	0.06	3	0.966102252847052
2	3.24	H7	0.2662	H	7	30	3	copA1	treatment	2.H7	0.06	4	0.805260074549594
2	4.32	H7	0.2673	H	7	30	3	copA1	treatment	2.H7	0.06	5	0.364100978372668
2	5.4	H7	0.2685	H	7	30	3	copA1	treatment	2.H7	0.06	6	0.226764231943014
2	6.48	H7	0.2701	H	7	30	3	copA1	treatment	2.H7	0.06	7	0.176831115767371
2	7.56	H7	0.265	H	7	30	3	copA1	treatment	2.H7	0.06	8	0.155667503930529
2	8.64	H7	0.263	H	7	30	3	copA1	treatment	2.H7	0.06	9	0.142197384293571
2	9.72	H7	0.2625	H	7	30	3	copA1	treatment	2.H7	0.06	10	0.135309084336664
2	10.81	H7	0.2604	H	7	30	3	copA1	treatment	2.H7	0.06	11	0.132843857507956
2	11.89	H7	0.26	H	7	30	3	copA1	treatment	2.H7	0.06	12	0.133403013006026
2	12.97	H7	0.2609	H	7	30	3	copA1	treatment	2.H7	0.06	13	0.132620662464588
2	14.05	H7	0.259	H	7	30	3	copA1	treatment	2.H7	0.06	14	0.136359960882444
2	15.13	H7	0.2598	H	7	30	3	copA1	treatment	2.H7	0.06	15	0.135731271113883
2	0	H9	0.2195	H	9	10	3	copA1	treatment	2.H9	0.06	1	1
2	1.08	H9	0.2321	H	9	10	3	copA1	treatment	2.H9	0.06	2	0.9816428949386
2	2.16	H9	0.2344	H	9	10	3	copA1	treatment	2.H9	0.06	3	0.966102252847052
2	3.24	H9	0.238	H	9	10	3	copA1	treatment	2.H9	0.06	4	0.805260074549594
2	4.32	H9	0.2399	H	9	10	3	copA1	treatment	2.H9	0.06	5	0.364100978372668
2	5.4	H9	0.2409	H	9	10	3	copA1	treatment	2.H9	0.06	6	0.226764231943014
2	6.48	H9	0.2432	H	9	10	3	copA1	treatment	2.H9	0.06	7	0.176831115767371
2	7.56	H9	0.246	H	9	10	3	copA1	treatment	2.H9	0.06	8	0.155667503930529
2	8.64	H9	0.2473	H	9	10	3	copA1	treatment	2.H9	0.06	9	0.142197384293571
2	9.72	H9	0.2491	H	9	10	3	copA1	treatment	2.H9	0.06	10	0.135309084336664
2	10.81	H9	0.2508	H	9	10	3	copA1	treatment	2.H9	0.06	11	0.132843857507956
2	11.89	H9	0.2517	H	9	10	3	copA1	treatment	2.H9	0.06	12	0.133403013006026
2	12.97	H9	0.2527	H	9	10	3	copA1	treatment	2.H9	0.06	13	0.132620662464588
2	14.05	H9	0.2531	H	9	10	3	copA1	treatment	2.H9	0.06	14	0.136359960882444
2	15.13	H9	0.2569	H	9	10	3	copA1	treatment	2.H9	0.06	15	0.135731271113883
2	0	H11	0.2398	H	11	3	3	copA1	treatment	2.H11	0.06	1	1
2	1.08	H11	0.278	H	11	3	3	copA1	treatment	2.H11	0.06	2	0.9816428949386
2	2.16	H11	0.2446	H	11	3	3	copA1	treatment	2.H11	0.06	3	0.966102252847052
2	3.24	H11	0.2473	H	11	3	3	copA1	treatment	2.H11	0.06	4	0.805260074549594
2	4.32	H11	0.2471	H	11	3	3	copA1	treatment	2.H11	0.06	5	0.364100978372668
2	5.4	H11	0.2472	H	11	3	3	copA1	treatment	2.H11	0.06	6	0.226764231943014
2	6.48	H11	0.2479	H	11	3	3	copA1	treatment	2.H11	0.06	7	0.176831115767371
2	7.56	H11	0.2453	H	11	3	3	copA1	treatment	2.H11	0.06	8	0.155667503930529
2	8.64	H11	0.244	H	11	3	3	copA1	treatment	2.H11	0.06	9	0.142197384293571
2	9.72	H11	0.2432	H	11	3	3	copA1	treatment	2.H11	0.06	10	0.135309084336664
2	10.81	H11	0.2408	H	11	3	3	copA1	treatment	2.H11	0.06	11	0.132843857507956
2	11.89	H11	0.2401	H	11	3	3	copA1	treatment	2.H11	0.06	12	0.133403013006026
2	12.97	H11	0.2407	H	11	3	3	copA1	treatment	2.H11	0.06	13	0.132620662464588
2	14.05	H11	0.2396	H	11	3	3	copA1	treatment	2.H11	0.06	14	0.136359960882444
2	15.13	H11	0.2405	H	11	3	3	copA1	treatment	2.H11	0.06	15	0.135731271113883
2	0	H13	0.2452	H	13	1	3	copA1	treatment	2.H13	0.06	1	1
2	1.08	H13	0.3191	H	13	1	3	copA1	treatment	2.H13	0.0739	2	1
2	2.16	H13	0.2736	H	13	1	3	copA1	treatment	2.H13	0.06	3	0.966102252847052
2	3.24	H13	0.2888	H	13	1	3	copA1	treatment	2.H13	0.06	4	0.805260074549594
2	4.32	H13	0.2871	H	13	1	3	copA1	treatment	2.H13	0.06	5	0.364100978372668
2	5.4	H13	0.2865	H	13	1	3	copA1	treatment	2.H13	0.06	6	0.226764231943014
2	6.48	H13	0.2888	H	13	1	3	copA1	treatment	2.H13	0.06	7	0.176831115767371
2	7.56	H13	0.2803	H	13	1	3	copA1	treatment	2.H13	0.06	8	0.155667503930529
2	8.64	H13	0.2764	H	13	1	3	copA1	treatment	2.H13	0.06	9	0.142197384293571
2	9.72	H13	0.2655	H	13	1	3	copA1	treatment	2.H13	0.06	10	0.135309084336664
2	10.81	H13	0.2583	H	13	1	3	copA1	treatment	2.H13	0.06	11	0.132843857507956
2	11.89	H13	0.297	H	13	1	3	copA1	treatment	2.H13	0.06	12	0.133403013006026
2	12.97	H13	0.3247	H	13	1	3	copA1	treatment	2.H13	0.0795	13	0.175722377765579
2	14.05	H13	0.3199	H	13	1	3	copA1	treatment	2.H13	0.0747	14	0.169768151298643
2	15.13	H13	0.3224	H	13	1	3	copA1	treatment	2.H13	0.0772	15	0.17464090216653
2	0	H15	0.2437	H	15	0	3	copA1	treatment	2.H15	0.06	1	1
2	1.08	H15	0.3152	H	15	0	3	copA1	treatment	2.H15	0.0715	2	1
2	2.16	H15	0.2869	H	15	0	3	copA1	treatment	2.H15	0.06	3	0.966102252847052
2	3.24	H15	0.2881	H	15	0	3	copA1	treatment	2.H15	0.06	4	0.805260074549594
2	4.32	H15	0.2865	H	15	0	3	copA1	treatment	2.H15	0.06	5	0.364100978372668
2	5.4	H15	0.295	H	15	0	3	copA1	treatment	2.H15	0.06	6	0.226764231943014
2	6.48	H15	0.3069	H	15	0	3	copA1	treatment	2.H15	0.0632	7	0.186262108608298
2	7.56	H15	0.3052	H	15	0	3	copA1	treatment	2.H15	0.0615	8	0.159559191528792
2	8.64	H15	0.3189	H	15	0	3	copA1	treatment	2.H15	0.0752	9	0.178220721647942
2	9.72	H15	0.3224	H	15	0	3	copA1	treatment	2.H15	0.0787	10	0.177480415621592
2	10.81	H15	0.3223	H	15	0	3	copA1	treatment	2.H15	0.0786	11	0.174025453335423
2	11.89	H15	0.3196	H	15	0	3	copA1	treatment	2.H15	0.0759	12	0.168754811452623
2	12.97	H15	0.3246	H	15	0	3	copA1	treatment	2.H15	0.0809	13	0.178816859889752
2	14.05	H15	0.3208	H	15	0	3	copA1	treatment	2.H15	0.0771	14	0.175222549733941
2	15.13	H15	0.3246	H	15	0	3	copA1	treatment	2.H15	0.0809	15	0.183010997218552
2	0	H17	0.2214	H	17	0	0	copA1	growth	2.H17	0.06	1	1
2	1.08	H17	0.2351	H	17	0	0	copA1	growth	2.H17	0.06	2	0.9816428949386
2	2.16	H17	0.2546	H	17	0	0	copA1	growth	2.H17	0.06	3	0.966102252847052
2	3.24	H17	0.2885	H	17	0	0	copA1	growth	2.H17	0.0671	4	0.900549183371295
2	4.32	H17	0.3696	H	17	0	0	copA1	growth	2.H17	0.1482	5	0.899329416580489
2	5.4	H17	0.455	H	17	0	0	copA1	growth	2.H17	0.2336	6	0.882868743031469
2	6.48	H17	0.505	H	17	0	0	copA1	growth	2.H17	0.2836	7	0.835821740527109
2	7.56	H17	0.537	H	17	0	0	copA1	growth	2.H17	0.3156	8	0.818811070674581
2	8.64	H17	0.571	H	17	0	0	copA1	growth	2.H17	0.3496	9	0.828536759150541
2	9.72	H17	0.6475	H	17	0	0	copA1	growth	2.H17	0.4261	10	0.960920013930879
2	10.81	H17	0.6592	H	17	0	0	copA1	growth	2.H17	0.4378	11	0.969317346949722
2	11.89	H17	0.6569	H	17	0	0	copA1	growth	2.H17	0.4355	12	0.968283536068738
2	12.97	H17	0.6681	H	17	0	0	copA1	growth	2.H17	0.4467	13	0.987360832048855
2	14.05	H17	0.6375	H	17	0	0	copA1	growth	2.H17	0.4161	14	0.94565632871975
2	15.13	H17	0.6394	H	17	0	0	copA1	growth	2.H17	0.418	15	0.945594522093386
2	0	H19	0.2092	H	19	0	0	copA1	medium	2.H19	0.06	1	1
2	1.08	H19	0.2709	H	19	0	0	copA1	medium	2.H19	0.0617	2	1
2	2.16	H19	0.222	H	19	0	0	copA1	medium	2.H19	0.06	3	0.966102252847052
2	3.24	H19	0.2242	H	19	0	0	copA1	medium	2.H19	0.06	4	0.805260074549594
2	4.32	H19	0.2276	H	19	0	0	copA1	medium	2.H19	0.06	5	0.364100978372668
2	5.4	H19	0.2273	H	19	0	0	copA1	medium	2.H19	0.06	6	0.226764231943014
2	6.48	H19	0.2267	H	19	0	0	copA1	medium	2.H19	0.06	7	0.176831115767371
2	7.56	H19	0.2243	H	19	0	0	copA1	medium	2.H19	0.06	8	0.155667503930529
2	8.64	H19	0.2272	H	19	0	0	copA1	medium	2.H19	0.06	9	0.142197384293571
2	9.72	H19	0.2344	H	19	0	0	copA1	medium	2.H19	0.06	10	0.135309084336664
2	10.81	H19	0.2333	H	19	0	0	copA1	medium	2.H19	0.06	11	0.132843857507956
2	11.89	H19	0.2369	H	19	0	0	copA1	medium	2.H19	0.06	12	0.133403013006026
2	12.97	H19	0.2356	H	19	0	0	copA1	medium	2.H19	0.06	13	0.132620662464588
2	14.05	H19	0.2338	H	19	0	0	copA1	medium	2.H19	0.06	14	0.136359960882444
2	15.13	H19	0.2359	H	19	0	0	copA1	medium	2.H19	0.06	15	0.135731271113883
2	0	I1	0.3039	I	1	1000	1	copA1	treatment	2.I1	0.06	1	1
2	1.08	I1	0.3541	I	1	1000	1	copA1	treatment	2.I1	0.06	2	0.9816428949386
2	2.16	I1	0.3466	I	1	1000	1	copA1	treatment	2.I1	0.06	3	0.966102252847052
2	3.24	I1	0.3462	I	1	1000	1	copA1	treatment	2.I1	0.06	4	0.805260074549594
2	4.32	I1	0.346	I	1	1000	1	copA1	treatment	2.I1	0.06	5	0.364100978372668
2	5.4	I1	0.3459	I	1	1000	1	copA1	treatment	2.I1	0.06	6	0.226764231943014
2	6.48	I1	0.3456	I	1	1000	1	copA1	treatment	2.I1	0.06	7	0.176831115767371
2	7.56	I1	0.3442	I	1	1000	1	copA1	treatment	2.I1	0.06	8	0.155667503930529
2	8.64	I1	0.3447	I	1	1000	1	copA1	treatment	2.I1	0.06	9	0.142197384293571
2	9.72	I1	0.3415	I	1	1000	1	copA1	treatment	2.I1	0.06	10	0.135309084336664
2	10.81	I1	0.3423	I	1	1000	1	copA1	treatment	2.I1	0.06	11	0.132843857507956
2	11.89	I1	0.3395	I	1	1000	1	copA1	treatment	2.I1	0.06	12	0.133403013006026
2	12.97	I1	0.3421	I	1	1000	1	copA1	treatment	2.I1	0.06	13	0.132620662464588
2	14.05	I1	0.3393	I	1	1000	1	copA1	treatment	2.I1	0.06	14	0.136359960882444
2	15.13	I1	0.342	I	1	1000	1	copA1	treatment	2.I1	0.06	15	0.135731271113883
2	0	I2	0.3205	I	2	1000	1	copA1	treatment	2.I2	0.06	1	1
2	1.08	I2	0.3682	I	2	1000	1	copA1	treatment	2.I2	0.06	2	0.9816428949386
2	2.16	I2	0.371	I	2	1000	1	copA1	treatment	2.I2	0.06	3	0.966102252847052
2	3.24	I2	0.3721	I	2	1000	1	copA1	treatment	2.I2	0.06	4	0.805260074549594
2	4.32	I2	0.3716	I	2	1000	1	copA1	treatment	2.I2	0.06	5	0.364100978372668
2	5.4	I2	0.3707	I	2	1000	1	copA1	treatment	2.I2	0.06	6	0.226764231943014
2	6.48	I2	0.3714	I	2	1000	1	copA1	treatment	2.I2	0.06	7	0.176831115767371
2	7.56	I2	0.3695	I	2	1000	1	copA1	treatment	2.I2	0.06	8	0.155667503930529
2	8.64	I2	0.3689	I	2	1000	1	copA1	treatment	2.I2	0.06	9	0.142197384293571
2	9.72	I2	0.3671	I	2	1000	1	copA1	treatment	2.I2	0.06	10	0.135309084336664
2	10.81	I2	0.3662	I	2	1000	1	copA1	treatment	2.I2	0.06	11	0.132843857507956
2	11.89	I2	0.3643	I	2	1000	1	copA1	treatment	2.I2	0.06	12	0.133403013006026
2	12.97	I2	0.3672	I	2	1000	1	copA1	treatment	2.I2	0.06	13	0.132620662464588
2	14.05	I2	0.3648	I	2	1000	1	copA1	treatment	2.I2	0.06	14	0.136359960882444
2	15.13	I2	0.3678	I	2	1000	1	copA1	treatment	2.I2	0.06	15	0.135731271113883
2	0	I3	0.2755	I	3	300	1	copA1	treatment	2.I3	0.06	1	1
2	1.08	I3	0.3317	I	3	300	1	copA1	treatment	2.I3	0.06	2	0.9816428949386
2	2.16	I3	0.3374	I	3	300	1	copA1	treatment	2.I3	0.0619	3	0.996695490853874
2	3.24	I3	0.3396	I	3	300	1	copA1	treatment	2.I3	0.0641	4	0.860286179643816
2	4.32	I3	0.3411	I	3	300	1	copA1	treatment	2.I3	0.0656	5	0.398083736354117
2	5.4	I3	0.342	I	3	300	1	copA1	treatment	2.I3	0.0665	6	0.251330357070174
2	6.48	I3	0.344	I	3	300	1	copA1	treatment	2.I3	0.0684999999999999	7	0.201882190501082
2	7.56	I3	0.3436	I	3	300	1	copA1	treatment	2.I3	0.0681	8	0.17668261696115
2	8.64	I3	0.3438	I	3	300	1	copA1	treatment	2.I3	0.0683	9	0.161868022454182
2	9.72	I3	0.3424	I	3	300	1	copA1	treatment	2.I3	0.0669	10	0.150869629035381
2	10.81	I3	0.3424	I	3	300	1	copA1	treatment	2.I3	0.0669	11	0.148120901121371
2	11.89	I3	0.3404	I	3	300	1	copA1	treatment	2.I3	0.0649	12	0.144297592401518
2	12.97	I3	0.3431	I	3	300	1	copA1	treatment	2.I3	0.0676	13	0.149419279710102
2	14.05	I3	0.3417	I	3	300	1	copA1	treatment	2.I3	0.0662	14	0.15045049017363
2	15.13	I3	0.3447	I	3	300	1	copA1	treatment	2.I3	0.0692	15	0.156543399351345
2	0	I4	0.2721	I	4	300	1	copA1	treatment	2.I4	0.06	1	1
2	1.08	I4	0.3247	I	4	300	1	copA1	treatment	2.I4	0.06	2	0.9816428949386
2	2.16	I4	0.3309	I	4	300	1	copA1	treatment	2.I4	0.06	3	0.966102252847052
2	3.24	I4	0.3228	I	4	300	1	copA1	treatment	2.I4	0.06	4	0.805260074549594
2	4.32	I4	0.2858	I	4	300	1	copA1	treatment	2.I4	0.06	5	0.364100978372668
2	5.4	I4	0.289	I	4	300	1	copA1	treatment	2.I4	0.06	6	0.226764231943014
2	6.48	I4	0.2905	I	4	300	1	copA1	treatment	2.I4	0.06	7	0.176831115767371
2	7.56	I4	0.2922	I	4	300	1	copA1	treatment	2.I4	0.06	8	0.155667503930529
2	8.64	I4	0.2934	I	4	300	1	copA1	treatment	2.I4	0.06	9	0.142197384293571
2	9.72	I4	0.2941	I	4	300	1	copA1	treatment	2.I4	0.06	10	0.135309084336664
2	10.81	I4	0.2945	I	4	300	1	copA1	treatment	2.I4	0.06	11	0.132843857507956
2	11.89	I4	0.2947	I	4	300	1	copA1	treatment	2.I4	0.06	12	0.133403013006026
2	12.97	I4	0.2951	I	4	300	1	copA1	treatment	2.I4	0.06	13	0.132620662464588
2	14.05	I4	0.2953	I	4	300	1	copA1	treatment	2.I4	0.06	14	0.136359960882444
2	15.13	I4	0.2952	I	4	300	1	copA1	treatment	2.I4	0.06	15	0.135731271113883
2	0	I5	0.2513	I	5	100	1	copA1	treatment	2.I5	0.06	1	1
2	1.08	I5	0.3067	I	5	100	1	copA1	treatment	2.I5	0.06	2	0.9816428949386
2	2.16	I5	0.3038	I	5	100	1	copA1	treatment	2.I5	0.06	3	0.966102252847052
2	3.24	I5	0.3015	I	5	100	1	copA1	treatment	2.I5	0.06	4	0.805260074549594
2	4.32	I5	0.2784	I	5	100	1	copA1	treatment	2.I5	0.06	5	0.364100978372668
2	5.4	I5	0.2713	I	5	100	1	copA1	treatment	2.I5	0.06	6	0.226764231943014
2	6.48	I5	0.2777	I	5	100	1	copA1	treatment	2.I5	0.06	7	0.176831115767371
2	7.56	I5	0.2721	I	5	100	1	copA1	treatment	2.I5	0.06	8	0.155667503930529
2	8.64	I5	0.2738	I	5	100	1	copA1	treatment	2.I5	0.06	9	0.142197384293571
2	9.72	I5	0.2712	I	5	100	1	copA1	treatment	2.I5	0.06	10	0.135309084336664
2	10.81	I5	0.2703	I	5	100	1	copA1	treatment	2.I5	0.06	11	0.132843857507956
2	11.89	I5	0.269	I	5	100	1	copA1	treatment	2.I5	0.06	12	0.133403013006026
2	12.97	I5	0.2694	I	5	100	1	copA1	treatment	2.I5	0.06	13	0.132620662464588
2	14.05	I5	0.2696	I	5	100	1	copA1	treatment	2.I5	0.06	14	0.136359960882444
2	15.13	I5	0.2684	I	5	100	1	copA1	treatment	2.I5	0.06	15	0.135731271113883
2	0	I6	0.2405	I	6	100	1	copA1	treatment	2.I6	0.06	1	1
2	1.08	I6	0.2445	I	6	100	1	copA1	treatment	2.I6	0.06	2	0.9816428949386
2	2.16	I6	0.2596	I	6	100	1	copA1	treatment	2.I6	0.06	3	0.966102252847052
2	3.24	I6	0.2653	I	6	100	1	copA1	treatment	2.I6	0.06	4	0.805260074549594
2	4.32	I6	0.2602	I	6	100	1	copA1	treatment	2.I6	0.06	5	0.364100978372668
2	5.4	I6	0.2638	I	6	100	1	copA1	treatment	2.I6	0.06	6	0.226764231943014
2	6.48	I6	0.2628	I	6	100	1	copA1	treatment	2.I6	0.06	7	0.176831115767371
2	7.56	I6	0.2665	I	6	100	1	copA1	treatment	2.I6	0.06	8	0.155667503930529
2	8.64	I6	0.267	I	6	100	1	copA1	treatment	2.I6	0.06	9	0.142197384293571
2	9.72	I6	0.2682	I	6	100	1	copA1	treatment	2.I6	0.06	10	0.135309084336664
2	10.81	I6	0.2688	I	6	100	1	copA1	treatment	2.I6	0.06	11	0.132843857507956
2	11.89	I6	0.2682	I	6	100	1	copA1	treatment	2.I6	0.06	12	0.133403013006026
2	12.97	I6	0.2687	I	6	100	1	copA1	treatment	2.I6	0.06	13	0.132620662464588
2	14.05	I6	0.2671	I	6	100	1	copA1	treatment	2.I6	0.06	14	0.136359960882444
2	15.13	I6	0.2695	I	6	100	1	copA1	treatment	2.I6	0.06	15	0.135731271113883
2	0	I7	0.238	I	7	30	1	copA1	treatment	2.I7	0.06	1	1
2	1.08	I7	0.2954	I	7	30	1	copA1	treatment	2.I7	0.06	2	0.9816428949386
2	2.16	I7	0.2562	I	7	30	1	copA1	treatment	2.I7	0.06	3	0.966102252847052
2	3.24	I7	0.2569	I	7	30	1	copA1	treatment	2.I7	0.06	4	0.805260074549594
2	4.32	I7	0.259	I	7	30	1	copA1	treatment	2.I7	0.06	5	0.364100978372668
2	5.4	I7	0.2612	I	7	30	1	copA1	treatment	2.I7	0.06	6	0.226764231943014
2	6.48	I7	0.2635	I	7	30	1	copA1	treatment	2.I7	0.06	7	0.176831115767371
2	7.56	I7	0.2616	I	7	30	1	copA1	treatment	2.I7	0.06	8	0.155667503930529
2	8.64	I7	0.2631	I	7	30	1	copA1	treatment	2.I7	0.06	9	0.142197384293571
2	9.72	I7	0.261	I	7	30	1	copA1	treatment	2.I7	0.06	10	0.135309084336664
2	10.81	I7	0.2605	I	7	30	1	copA1	treatment	2.I7	0.06	11	0.132843857507956
2	11.89	I7	0.2595	I	7	30	1	copA1	treatment	2.I7	0.06	12	0.133403013006026
2	12.97	I7	0.2595	I	7	30	1	copA1	treatment	2.I7	0.06	13	0.132620662464588
2	14.05	I7	0.2578	I	7	30	1	copA1	treatment	2.I7	0.06	14	0.136359960882444
2	15.13	I7	0.2603	I	7	30	1	copA1	treatment	2.I7	0.06	15	0.135731271113883
2	0	I8	0.2415	I	8	30	1	copA1	treatment	2.I8	0.06	1	1
2	1.08	I8	0.2491	I	8	30	1	copA1	treatment	2.I8	0.06	2	0.9816428949386
2	2.16	I8	0.2505	I	8	30	1	copA1	treatment	2.I8	0.06	3	0.966102252847052
2	3.24	I8	0.2522	I	8	30	1	copA1	treatment	2.I8	0.06	4	0.805260074549594
2	4.32	I8	0.2526	I	8	30	1	copA1	treatment	2.I8	0.06	5	0.364100978372668
2	5.4	I8	0.2504	I	8	30	1	copA1	treatment	2.I8	0.06	6	0.226764231943014
2	6.48	I8	0.2517	I	8	30	1	copA1	treatment	2.I8	0.06	7	0.176831115767371
2	7.56	I8	0.2563	I	8	30	1	copA1	treatment	2.I8	0.06	8	0.155667503930529
2	8.64	I8	0.2552	I	8	30	1	copA1	treatment	2.I8	0.06	9	0.142197384293571
2	9.72	I8	0.2516	I	8	30	1	copA1	treatment	2.I8	0.06	10	0.135309084336664
2	10.81	I8	0.2525	I	8	30	1	copA1	treatment	2.I8	0.06	11	0.132843857507956
2	11.89	I8	0.2507	I	8	30	1	copA1	treatment	2.I8	0.06	12	0.133403013006026
2	12.97	I8	0.2537	I	8	30	1	copA1	treatment	2.I8	0.06	13	0.132620662464588
2	14.05	I8	0.251	I	8	30	1	copA1	treatment	2.I8	0.06	14	0.136359960882444
2	15.13	I8	0.2524	I	8	30	1	copA1	treatment	2.I8	0.06	15	0.135731271113883
2	0	I9	0.2378	I	9	10	1	copA1	treatment	2.I9	0.06	1	1
2	1.08	I9	0.2823	I	9	10	1	copA1	treatment	2.I9	0.06	2	0.9816428949386
2	2.16	I9	0.2522	I	9	10	1	copA1	treatment	2.I9	0.06	3	0.966102252847052
2	3.24	I9	0.2584	I	9	10	1	copA1	treatment	2.I9	0.06	4	0.805260074549594
2	4.32	I9	0.2555	I	9	10	1	copA1	treatment	2.I9	0.06	5	0.364100978372668
2	5.4	I9	0.2553	I	9	10	1	copA1	treatment	2.I9	0.06	6	0.226764231943014
2	6.48	I9	0.2578	I	9	10	1	copA1	treatment	2.I9	0.06	7	0.176831115767371
2	7.56	I9	0.2578	I	9	10	1	copA1	treatment	2.I9	0.06	8	0.155667503930529
2	8.64	I9	0.2578	I	9	10	1	copA1	treatment	2.I9	0.06	9	0.142197384293571
2	9.72	I9	0.2554	I	9	10	1	copA1	treatment	2.I9	0.06	10	0.135309084336664
2	10.81	I9	0.2542	I	9	10	1	copA1	treatment	2.I9	0.06	11	0.132843857507956
2	11.89	I9	0.254	I	9	10	1	copA1	treatment	2.I9	0.06	12	0.133403013006026
2	12.97	I9	0.2551	I	9	10	1	copA1	treatment	2.I9	0.06	13	0.132620662464588
2	14.05	I9	0.2534	I	9	10	1	copA1	treatment	2.I9	0.06	14	0.136359960882444
2	15.13	I9	0.2566	I	9	10	1	copA1	treatment	2.I9	0.06	15	0.135731271113883
