Comb	eps.med	eps.q1	eps.q3	iqr	fit.comb.med	type	cumeps_quartiles	Comb_id	drugv_flag_cb	fit_vert	drugh_flag_cb	fit_hzt	Time_h	Well	OD	Drug_h	Conc_h	Conch_flag	DRUGH_FLAG	Drug_v	DRUGV_FLAG	Conc_v	Concv_flag	Comb_flags	Well_letter	Well_number	Time_points	replicate	mean_1sttp	OD_no1st	meanODno1st	ODnorm_bug_rob	drugHf_drugVf_cb	fit_comb	exp_fit	bliss	cumBliss	ratio	source	fullname	cumepsquart_comb	comb_eps	Drugclass
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_7_5	0.976460331299041	CLR_5_5	0.873583260680035	6.25	D10	0.3179	CLR	2.6387	5	CLR_5	Nitroxoline	NX_7	0.1357	7	CLR_5_NX_7	D	10	12	2_1	0.2454	0.0725	0.1147	0.632083696599826	CLR_5_5_NX_7_5	0.632083696599826	0.853019400140923	-0.220935703541098	-0.084	0.0514268389737371	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_7_5	0.976460331299041	CLR_6_5	0.94768962510898	6.25	D12	0.3386	CLR	1.7983	6	CLR_6	Nitroxoline	NX_7	0.1357	7	CLR_6_NX_7	D	12	12	2_1	0.255	0.0836	0.1147	0.728857890148213	CLR_6_5_NX_7_5	0.728857890148213	0.925381325302579	-0.196523435154366	-0.084	0.0754601568147695	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_7_5	0.976460331299041	CLR_7_5	0.999128160418483	6.25	D14	0.3431	CLR	0.958	7	CLR_7	Nitroxoline	NX_7	0.1357	7	CLR_7_NX_7	D	14	12	2_1	0.2505	0.0926	0.1147	0.807323452484743	CLR_7_5_NX_7_5	0.807323452484743	0.975609014532433	-0.16828556204769	-0.084	0.141649269311065	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_6_5	0.741935483870968	CLR_1_5	0.863993025283348	6.25	F2	0.2612	CLR	6	1	CLR_1	Nitroxoline	NX_6	0.2548	6	CLR_1_NX_6	F	2	12	2_1	0.2004	0.0608	0.1147	0.530078465562337	CLR_1_5_NX_6_5	0.530078465562337	0.641027083274742	-0.110948617712405	-0.084	0.0424666666666667	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_6_5	0.741935483870968	CLR_2_5	0.700959023539669	6.25	F4	0.3109	CLR	5.1597	2	CLR_2	Nitroxoline	NX_6	0.2548	6	CLR_2_NX_6	F	4	12	2_1	0.2288	0.0821	0.1147	0.715780296425458	CLR_2_5_NX_6_5	0.715780296425458	0.520066372303625	0.195713924121833	-0.084	0.0493827160493827	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_6_5	0.741935483870968	CLR_3_5	0.736704446381866	6.25	F6	0.3253	CLR	4.3193	3	CLR_3	Nitroxoline	NX_6	0.2548	6	CLR_3_NX_6	F	6	12	2_1	0.2464	0.0789	0.1147	0.687881429816914	CLR_3_5_NX_6_5	0.687881429816914	0.546587169896223	0.141294259920691	-0.084	0.0589910402148496	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_6_5	0.741935483870968	CLR_4_5	0.783783783783784	6.25	F8	0.2836	CLR	3.479	4	CLR_4	Nitroxoline	NX_6	0.2548	6	CLR_4_NX_6	F	8	12	2_1	0.2142	0.0694	0.1147	0.605056669572799	CLR_4_5_NX_6_5	0.605056669572799	0.58151700087184	0.0235396687009591	-0.084	0.0732394366197183	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_6_5	0.741935483870968	CLR_5_5	0.873583260680035	6.25	F10	0.3254	CLR	2.6387	5	CLR_5	Nitroxoline	NX_6	0.2548	6	CLR_5_NX_6	F	10	12	2_1	0.2469	0.0785	0.1147	0.684394071490846	CLR_5_5_NX_6_5	0.684394071490846	0.648142419214219	0.0362516522766263	-0.084	0.0965627013302005	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_6_5	0.741935483870968	CLR_6_5	0.94768962510898	6.25	F12	0.3178	CLR	1.7983	6	CLR_6	Nitroxoline	NX_6	0.2548	6	CLR_6_NX_6	F	12	12	2_1	0.24	0.0778	0.1147	0.678291194420227	CLR_6_5_NX_6_5	0.678291194420227	0.703124560564727	-0.0248333661445005	-0.084	0.141689373297003	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_6_5	0.741935483870968	CLR_7_5	0.999128160418483	6.25	F14	0.3211	CLR	0.958	7	CLR_7	Nitroxoline	NX_6	0.2548	6	CLR_7_NX_6	F	14	12	2_1	0.2447	0.0764	0.1147	0.666085440278989	CLR_7_5_NX_6_5	0.666085440278989	0.741288635149197	-0.0752031948702084	-0.084	0.265970772442589	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_5_5	0.866608544027899	CLR_1_5	0.863993025283348	6.25	H2	0.2591	CLR	6	1	CLR_1	Nitroxoline	NX_5	0.3738	5	CLR_1_NX_5	H	2	12	2_1	0.2162	0.0429	0.1147	0.374019180470793	CLR_1_5_NX_5_5	0.374019180470793	0.748743737691062	-0.374724557220268	-0.084	0.0623	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_5_5	0.866608544027899	CLR_2_5	0.700959023539669	6.25	H4	0.2708	CLR	5.1597	2	CLR_2	Nitroxoline	NX_5	0.3738	5	CLR_2_NX_5	H	4	12	2_1	0.2152	0.0556	0.1147	0.484742807323452	CLR_2_5_NX_5_5	0.484742807323452	0.60745707881293	-0.122714271489478	-0.084	0.0724460724460725	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_5_5	0.866608544027899	CLR_3_5	0.736704446381866	6.25	H6	0.276	CLR	4.3193	3	CLR_3	Nitroxoline	NX_5	0.3738	5	CLR_3_NX_5	H	6	12	2_1	0.2219	0.0541	0.1147	0.471665213600698	CLR_3_5_NX_5_5	0.471665213600698	0.638434367657868	-0.166769154057171	-0.084	0.0865418007547519	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_5_5	0.866608544027899	CLR_4_5	0.783783783783784	6.25	H8	0.2666	CLR	3.479	4	CLR_4	Nitroxoline	NX_5	0.3738	5	CLR_4_NX_5	H	8	12	2_1	0.2059	0.0607	0.1147	0.529206625980819	CLR_4_5_NX_5_5	0.529206625980819	0.679233723697542	-0.150027097716723	-0.084	0.107444668008048	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_5_5	0.866608544027899	CLR_5_5	0.873583260680035	6.25	H10	0.2793	CLR	2.6387	5	CLR_5	Nitroxoline	NX_5	0.3738	5	CLR_5_NX_5	H	10	12	2_1	0.2207	0.0586	0.1147	0.510897994768962	CLR_5_5_NX_5_5	0.510897994768962	0.757054717625069	-0.246156722856107	-0.084	0.141660666237162	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_5_5	0.866608544027899	CLR_6_5	0.94768962510898	6.25	H12	0.3104	CLR	1.7983	6	CLR_6	Nitroxoline	NX_5	0.3738	5	CLR_6_NX_5	H	12	12	2_1	0.2314	0.079	0.1147	0.688753269398431	CLR_6_5_NX_5_5	0.688753269398431	0.821275926206039	-0.132522656807608	-0.084	0.207862981704944	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_5_5	0.866608544027899	CLR_7_5	0.999128160418483	6.25	H14	0.2959	CLR	0.958	7	CLR_7	Nitroxoline	NX_5	0.3738	5	CLR_7_NX_5	H	14	12	2_1	0.211	0.0849	0.1147	0.740191804707934	CLR_7_5_NX_5_5	0.740191804707934	0.865853000397535	-0.125661195689601	-0.084	0.390187891440501	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_4_5	0.612903225806452	CLR_1_5	0.863993025283348	6.25	J2	0.2381	CLR	6	1	CLR_1	Nitroxoline	NX_4	0.4929	4	CLR_1_NX_4	J	2	12	2_1	0.2073	0.0308	0.1147	0.268526591107236	CLR_1_5_NX_4_5	0.268526591107236	0.529544112270439	-0.261017521163203	-0.084	0.08215	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_4_5	0.612903225806452	CLR_2_5	0.700959023539669	6.25	J4	0.2542	CLR	5.1597	2	CLR_2	Nitroxoline	NX_4	0.4929	4	CLR_2_NX_4	J	4	12	2_1	0.221	0.0332	0.1147	0.289450741063644	CLR_2_5_NX_4_5	0.289450741063644	0.429620046685603	-0.140169305621959	-0.084	0.0955288098145241	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_4_5	0.612903225806452	CLR_3_5	0.736704446381866	6.25	J6	0.2489	CLR	4.3193	3	CLR_3	Nitroxoline	NX_4	0.4929	4	CLR_3_NX_4	J	6	12	2_1	0.2181	0.0308	0.1147	0.268526591107236	CLR_3_5_NX_4_5	0.268526591107236	0.451528531653402	-0.183001940546165	-0.084	0.114115713194268	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_4_5	0.612903225806452	CLR_4_5	0.783783783783784	6.25	J8	0.2471	CLR	3.479	4	CLR_4	Nitroxoline	NX_4	0.4929	4	CLR_4_NX_4	J	8	12	2_1	0.2102	0.0369	0.1147	0.321708805579773	CLR_4_5_NX_4_5	0.321708805579773	0.480383609415867	-0.158674803836094	-0.084	0.141678643288301	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_4_5	0.612903225806452	CLR_5_5	0.873583260680035	6.25	J10	0.2743	CLR	2.6387	5	CLR_5	Nitroxoline	NX_4	0.4929	4	CLR_5_NX_4	J	10	12	2_1	0.2019	0.0724	0.1147	0.631211857018309	CLR_5_5_NX_4_5	0.631211857018309	0.535421998481312	0.0957898585369971	-0.084	0.186796528593626	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_4_5	0.612903225806452	CLR_6_5	0.94768962510898	6.25	J12	0.227	CLR	1.7983	6	CLR_6	Nitroxoline	NX_4	0.4929	4	CLR_6_NX_4	J	12	12	2_1	0.1905	0.0365	0.1147	0.318221447253705	CLR_6_5_NX_4_5	0.318221447253705	0.580842028292601	-0.262620581038895	-0.084	0.274092198187177	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_4_5	0.612903225806452	CLR_7_5	0.999128160418483	6.25	J14	0.2639	CLR	0.958	7	CLR_7	Nitroxoline	NX_4	0.4929	4	CLR_7_NX_4	J	14	12	2_1	0.1913	0.0726	0.1147	0.632955536181343	CLR_7_5_NX_4_5	0.632955536181343	0.612368872514554	0.0205866636667885	-0.084	0.514509394572025	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_3_5	0.483870967741935	CLR_1_5	0.863993025283348	6.25	L2	0.2437	CLR	6	1	CLR_1	Nitroxoline	NX_3	0.6119	3	CLR_1_NX_3	L	2	12	2_1	0.2172	0.0265	0.1147	0.231037489102005	CLR_1_5_NX_3_5	0.231037489102005	0.418061141266136	-0.187023652164131	-0.084	0.101983333333333	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_3_5	0.483870967741935	CLR_2_5	0.700959023539669	6.25	L4	0.2386	CLR	5.1597	2	CLR_2	Nitroxoline	NX_3	0.6119	3	CLR_2_NX_3	L	4	12	2_1	0.217	0.0216	0.1147	0.188317349607672	CLR_2_5_NX_3_5	0.188317349607672	0.339173721067582	-0.150856371459909	-0.084	0.118592166211214	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_3_5	0.483870967741935	CLR_3_5	0.736704446381866	6.25	L6	0.2318	CLR	4.3193	3	CLR_3	Nitroxoline	NX_3	0.6119	3	CLR_3_NX_3	L	6	12	2_1	0.2075	0.0243	0.1147	0.211857018308631	CLR_3_5_NX_3_5	0.211857018308631	0.35646989341058	-0.144612875101949	-0.084	0.14166647373417	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_3_5	0.483870967741935	CLR_4_5	0.783783783783784	6.25	L8	0.255	CLR	3.479	4	CLR_4	Nitroxoline	NX_3	0.6119	3	CLR_4_NX_3	L	8	12	2_1	0.2229	0.0321	0.1147	0.279860505666957	CLR_4_5_NX_3_5	0.279860505666957	0.379250217959895	-0.0993897122929381	-0.084	0.175883874676631	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_3_5	0.483870967741935	CLR_5_5	0.873583260680035	6.25	L10	0.2696	CLR	2.6387	5	CLR_5	Nitroxoline	NX_3	0.6119	3	CLR_5_NX_3	L	10	12	2_1	0.2135	0.0561	0.1147	0.489102005231037	CLR_5_5_NX_3_5	0.489102005231037	0.422701577748404	0.0664004274826335	-0.084	0.231894493500587	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_3_5	0.483870967741935	CLR_6_5	0.94768962510898	6.25	L12	0.2392	CLR	1.7983	6	CLR_6	Nitroxoline	NX_3	0.6119	3	CLR_6_NX_3	L	12	12	2_1	0.2127	0.0265	0.1147	0.231037489102005	CLR_6_5_NX_3_5	0.231037489102005	0.458559496020474	-0.227522006918469	-0.084	0.340265806595118	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_3_5	0.483870967741935	CLR_7_5	0.999128160418483	6.25	L14	0.2431	CLR	0.958	7	CLR_7	Nitroxoline	NX_3	0.6119	3	CLR_7_NX_3	L	14	12	2_1	0.198	0.0451	0.1147	0.393199651264167	CLR_7_5_NX_3_5	0.393199651264167	0.483449109879911	-0.0902494586157437	-0.084	0.638726513569937	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_2_5	0.339145597210113	CLR_1_5	0.863993025283348	6.25	N2	0.246	CLR	6	1	CLR_1	Nitroxoline	NX_2	0.731	2	CLR_1_NX_2	N	2	12	2_1	0.2206	0.0254	0.1147	0.221447253705318	CLR_1_5_NX_2_5	0.221447253705318	0.293019430545094	-0.0715721768397753	-0.084	0.121833333333333	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_2_5	0.339145597210113	CLR_2_5	0.700959023539669	6.25	N4	0.2411	CLR	5.1597	2	CLR_2	Nitroxoline	NX_2	0.731	2	CLR_2_NX_2	N	4	12	2_1	0.2237	0.0174	0.1147	0.151700087183958	CLR_2_5_NX_2_5	0.151700087183958	0.237727166658179	-0.0860270794742207	-0.084	0.141674903579665	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_2_5	0.339145597210113	CLR_3_5	0.736704446381866	6.25	N6	0.2485	CLR	4.3193	3	CLR_3	Nitroxoline	NX_2	0.731	2	CLR_3_NX_2	N	6	12	2_1	0.2155	0.033	0.1147	0.28770706190061	CLR_3_5_NX_2_5	0.28770706190061	0.249850069435524	0.0378569924650865	-0.084	0.169240386173686	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_2_5	0.339145597210113	CLR_4_5	0.783783783783784	6.25	N8	0.2569	CLR	3.479	4	CLR_4	Nitroxoline	NX_2	0.731	2	CLR_4_NX_2	N	8	12	2_1	0.2272	0.0297	0.1147	0.258936355710549	CLR_4_5_NX_2_5	0.258936355710549	0.265816819434954	-0.00688046372440437	-0.084	0.210117849956884	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_2_5	0.339145597210113	CLR_5_5	0.873583260680035	6.25	N10	0.2537	CLR	2.6387	5	CLR_5	Nitroxoline	NX_2	0.731	2	CLR_5_NX_2	N	10	12	2_1	0.2183	0.0354	0.1147	0.308631211857018	CLR_5_5_NX_2_5	0.308631211857018	0.296271916656089	0.0123592952009298	-0.084	0.277030355857051	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_2_5	0.339145597210113	CLR_6_5	0.94768962510898	6.25	N12	0.2362	CLR	1.7983	6	CLR_6	Nitroxoline	NX_2	0.731	2	CLR_6_NX_2	N	12	12	2_1	0.2015	0.0347	0.1147	0.302528334786399	CLR_6_5_NX_2_5	0.302528334786399	0.321404763877413	-0.0188764290910141	-0.084	0.406495023077351	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_2_5	0.339145597210113	CLR_7_5	0.999128160418483	6.25	N14	0.2306	CLR	0.958	7	CLR_7	Nitroxoline	NX_2	0.731	2	CLR_7_NX_2	N	14	12	2_1	0.2014	0.0292	0.1147	0.254577157802964	CLR_7_5_NX_2_5	0.254577157802964	0.338849916654568	-0.0842727588516041	-0.084	0.763048016701461	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_1_5	0.304272013949433	CLR_1_5	0.863993025283348	6.25	P2	0.2486	CLR	6	1	CLR_1	Nitroxoline	NX_1	0.85	1	CLR_1_NX_1	P	2	12	2_1	0.2216	0.027	0.1147	0.23539668700959	CLR_1_5_NX_1_5	0.23539668700959	0.262888897841228	-0.0274922108316377	-0.084	0.141666666666667	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_1_5	0.304272013949433	CLR_2_5	0.700959023539669	6.25	P4	0.2411	CLR	5.1597	2	CLR_2	Nitroxoline	NX_1	0.85	1	CLR_2_NX_1	P	4	12	2_1	0.2198	0.0213	0.1147	0.185701830863121	CLR_2_5_NX_1_5	0.185701830863121	0.213282213788443	-0.0275803829253221	-0.084	0.164738259976355	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_1_5	0.304272013949433	CLR_3_5	0.736704446381866	6.25	P6	0.2378	CLR	4.3193	3	CLR_3	Nitroxoline	NX_1	0.85	1	CLR_3_NX_1	P	6	12	2_1	0.2118	0.026	0.1147	0.22667829119442	CLR_3_5_NX_1_5	0.22667829119442	0.224158545586113	0.00251974560830762	-0.084	0.196791146713588	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_1_5	0.304272013949433	CLR_4_5	0.783783783783784	6.25	P8	0.2486	CLR	3.479	4	CLR_4	Nitroxoline	NX_1	0.85	1	CLR_4_NX_1	P	8	12	2_1	0.2228	0.0258	0.1147	0.224934612031386	CLR_4_5_NX_1_5	0.224934612031386	0.238483470392799	-0.0135488583614128	-0.084	0.244323081345214	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_1_5	0.304272013949433	CLR_5_5	0.873583260680035	6.25	P10	0.2417	CLR	2.6387	5	CLR_5	Nitroxoline	NX_1	0.85	1	CLR_5_NX_1	P	10	12	2_1	0.2148	0.0269	0.1147	0.234524847428073	CLR_5_5_NX_1_5	0.234524847428073	0.265806938079627	-0.0312820906515538	-0.084	0.322128320764013	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_1_5	0.304272013949433	CLR_6_5	0.94768962510898	6.25	P12	0.2274	CLR	1.7983	6	CLR_6	Nitroxoline	NX_1	0.85	1	CLR_6_NX_1	P	12	12	2_1	0.1985	0.0289	0.1147	0.251961639058413	CLR_6_5_NX_1_5	0.251961639058413	0.288355430830893	-0.0363937917724796	-0.084	0.472668631485292	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
CLR_NX	-0.0209313580093385	-0.109200140079654	0.0166043007719016	0.125804440851555	0.268686547143082	synergy	-0.109200140079654	5	NX_1_5	0.304272013949433	CLR_7_5	0.999128160418483	6.25	P14	0.2258	CLR	0.958	7	CLR_7	Nitroxoline	NX_1	0.85	1	CLR_7_NX_1	P	14	12	2_1	0.1975	0.0283	0.1147	0.246730601569311	CLR_7_5_NX_1_5	0.246730601569311	0.304006737564124	-0.057276135994813	-0.084	0.887265135699374	run220212	Clarithromycin	-0.109	CLR_NX -0.109	Protein synthesis
COL_NX	-0.26786222083032	-0.496468249675346	-0.0129777755509412	0.483490474124404	0.0569061893994834	synergy	-0.496468249675346	2	NX_7_2	0.968752645428899	COL_5_2	0.0143885285002203	14.95	C10	0.1898	COL	0.2199	5	COL_5	Nitroxoline	NX_7	0.1357	7	COL_5_NX_7	C	10	19	2_1	0.1893	5e-04	0.444798785358905	0.00112410378907972	COL_5_2_NX_7_2	0.00112410378907972	0.0139389250484176	-0.0128148212593379	-0.012	0.617098681218736	run220514	Colistin	-0.496	COL_NX -0.496	Cell wall and outer membrane
COL_NX	-0.26786222083032	-0.496468249675346	-0.0129777755509412	0.483490474124404	0.0569061893994834	synergy	-0.496468249675346	2	NX_7_2	0.968752645428899	COL_6_2	1	14.95	C12	0.4789	COL	0.1499	6	COL_6	Nitroxoline	NX_7	0.1357	7	COL_6_NX_7	C	12	19	2_1	0.191	0.2879	0.444798785358905	0.6472589617521	COL_6_2_NX_7_2	0.6472589617521	0.968752645428899	-0.321493683676799	-0.012	0.90527018012008	run220514	Colistin	-0.496	COL_NX -0.496	Cell wall and outer membrane
COL_NX	-0.26786222083032	-0.496468249675346	-0.0129777755509412	0.483490474124404	0.0569061893994834	synergy	-0.496468249675346	2	NX_7_2	0.968752645428899	COL_7_2	1	14.95	C14	0.6279	COL	0.0798	7	COL_7	Nitroxoline	NX_7	0.1357	7	COL_7_NX_7	C	14	19	2_1	0.1975	0.4304	0.444798785358905	0.96762854163982	COL_7_2_NX_7_2	0.96762854163982	0.968752645428899	-0.00112410378907968	-0.012	1.70050125313283	run220514	Colistin	-0.496	COL_NX -0.496	Cell wall and outer membrane
COL_NX	-0.26786222083032	-0.496468249675346	-0.0129777755509412	0.483490474124404	0.0569061893994834	synergy	-0.496468249675346	2	NX_6_2	0.995506315608997	COL_5_2	0.0143885285002203	14.95	E10	0.1852	COL	0.2199	5	COL_5	Nitroxoline	NX_6	0.2548	6	COL_5_NX_6	E	10	19	2_1	0.1889	0	0.444798785358905	0	COL_5_2_NX_6_2	0	0.0143238709942894	-0.0143238709942894	-0.012	1.15870850386539	run220514	Colistin	-0.496	COL_NX -0.496	Cell wall and outer membrane
